id,subCategory,textToEmbed
d18c3ce1f186c16976bb31db0358e9c6,Cap,cap baseball
d1909adbba72a681c341afa383659322,Fan, fan ceilingfan _stanfordscenedbmodels
d1948365bbed9de270bb6bcb670ecdf5,Lamp,lamp bed bedroom brown bulb cover cream gold light reading wood wooden _stanfordscenedbmodels
d19cc9f2d1528bacb822d48a43773c62,Chair,chaise util couch design poltrona seat longue daybed chair
d1a3482c576f8c50592ecd319dfd8c5d,Camera,camera dolly stadium tv photographic
d1ba336c09928deefc91db1746a83b15,Lamp,lamp buro desk light desklamp
d1bebef6e1845fd375e9e061ab95f12b,TV,sony bravia lcd tv flat panel television receiver set idiot box boob tube telly goggle
d1bef1cf465da3acdca30639ad4a20ca,Chair,wassily designer classic chair accentchair
d1c10480de2aec02d26517074e1ad195,Lamp,traditional floor lamp architecture details interior light lighting floorlamp _attributestrain
d1cc387a69d6a9f9ffb57b903304cf88,TV,samsung tv jordi lcd plasma television receiver set idiot box boob tube telly goggle
d1d5e86583e0e5f950648c342f01b361,USBStick,usb pen duck memory device storage usbstick _stanfordscenedbmodels _scenegallerymodels
d1e4af76761bc99196f9ae6927d24261,Pencil,pencil bag barbie cat cook dance dog eat egg fan food friends house hut jug kite pink purse queen rat red shaurya tarin tree very
d1ef3a1637803f6d8b424343280aeccb,Shoes,shoes shoe pumps
d1ef98cd329a71d1d8a323bf2c61bf7a,MediaStorage,cds period table antique furniture console hall oval mediastorage tvstand roundtable
d1f0d2a5a1591895fa6f1b3c1055ad90,Cabinet,buffet hutch cabinet dining furniture counter sideboard
d1f76ed6072b9332ee558d9fec5dbe41,Chair,modern chair chairs
d1f9e06eeb9e5fe237af722b64576c2,Vase,vase flowers lace old white _randomsetstudymodels
d1fab6f92fb0682763a371f6fe9862af,Table, hexagonal end table endtable
d1fba8006e7f72bd7228984b9aa31321,Table,coffee table with drawer architecture arts crafts furniture cocktail coffeetable _attributes
d1fc020eb7f2612a3496d63b70f4b8af,ToyFigure,spy lego man agent arms bond challenge gun hair hands head james legs minifigure object pants please police rate secret sketchosaurus suit suitcase swat toy yay plaything toyfigure _stanfordscenedbmodels _scenegallerymodels
d2023b9e8284e50f719849e3a9efc095,CellPhone,cellphone cell phone celular coloridos iphone musicas nexus pedro pessoajovens qeas telefone woow cellular telephone mobile
d20ff8d7e4c35a4b8616e3053247e2cc,Computer,laptop acer aspire fuente pc computer
d21c6564c8c878b124a0f2e4c1f36da,_StanfordSceneDBModels, data robotics drobo external storage unit simplified backup cabinet case chassi computer firewire hard disk hd usb auxiliary secondary _stanfordscenedbmodels
d224635923b9ec4637dc91749a7c4915,_StanfordSceneDBModels,basket bread breadbasket handbasket _stanfordscenedbmodels
d22c7ce034175ae61bc314c1b518b4b2,_StanfordSceneDBModels,wood trashcan building details furnishing garbage landscape architecture park sidewalk site waste _stanfordscenedbmodels
d22cfab6479b8ec2741e88434245c899,Pencil,pen pencil colour dram drawing pencils shade stuff
d23187b889042017cc4cd6c58bd35c0c,Mirror,original mirror decoration design miroir miroirs mirrors moboille modern moderne mur mural muraux murs ombre originale originales originals reflect reflet rond round shadow wall
d231a8b21aeeb7d78749901456352d5,Lamp,geometric pendant ceiling lamp light isamu noguchi lighting chandelier pendent ceilinglamp
d24588a6a6b27f4f914c738e92faad58,Truck,my work truck air force army humvee motortruck
d255146e719c5a337a1788bf14a90e4e,Ball, bal oacute n de futbol soccer ball
d25f7c46d072ed4b2b3e9b6eb52d35df,Lamp,double organza table lamp light tablelamp
d26241f55fe81e2b5c8e7963449f8577,SodaCan,asahi can alcohol aluminum bar beer drank drink drunk japanese poptop sushi soda sodacan
d26f2c85a4aafa72db6f3ca49e992ad8,Table,end table brad chair drawer furniture home house endtable
d2802e1e0ce09ab535836c728d324152,Cabinet, kare cabinet vecchio black kommode barock baroque bedroom room commode design flur hall lifestyle living romantik schlafzimmer trendy wohnen
d294455c46b7cb6f31fd93e535713515,Stapler,bostitch red stapler desk office supplies school stapling machine
d294fd4bca461b1d1f03fbe6090ffd40,Pencil,pencil eraser pecil writing _stanfordscenedbmodels _attributes
d297d1b0e4f0c244f61150ce90be197a,Bottle,wine bouteille bottle cahors escargot vin winebottle
d29c14f180ce319f71271c0017c27c86,Chair,didier gomez french line chair armchair armchairs chairs chaise chaises design designer fauteuil fauteuils moboille modern moderne new nouveau seat seats
d2a4c36321c50c06d28b52ade6c7e48,Lamp,arco floor lamp floorlamp
d2a7089269c8d06c35e43600c415894a,_StanfordSceneDBModels, milk crate _stanfordscenedbmodels
d2b11476a0faecc9bab552580a94aea4,Speaker, infinity fi kappa speakers speaker hi loudspeaker loudspeakers stereo stereoanlegg unit system _stanfordscenedbmodels
d2b405a6ae3ac7617e07054326669cae,Fan,swivel fan architecture details interior
d2b45cdfcfb75861eca6b4e05d53da1a,Vase, vase
d2b7b6ecf910ec6e60bd00cf60d56a5,Desk,pc desk bed room vlad
d2bb6f5abeaa46986ced106718b1f1d7,TV, lg electronics cm lcd television tv receiver set idiot box boob tube telly goggle _attributestrain
d2c51c7f19ffa9c335836c728d324152,Lamp, kare floor lamp office white stehleuchte design lifestyle light living trendy wohnen floorlamp
d2c752b71ef5a7fa58fe5738991208f7,Notepad,note notepad pad art draw office paper sketch _stanfordscenedbmodels _scenegallerymodels
d2ceb28e4f5a3bde661bdb03b2dfae2,Computer,computer com tower desktop _attributestrain
d2d90e352b2d0533ab0b172d4dea80cd,Computer,improved i pro apple black mac macbook book air airport extreme x base station ibook inc interactive television box ipad ip phone iphone touch appleshare blueberry clamshell bookair camera cellular chromatic classic computer computers concept cube design detailed gb gen generation ipod keyboard laptop macair macbookair macintosh os mobile nano new notebook old open performance powemac quicktake safari steve jobs youtube _stanfordscenedbmodels
d2e49348e3cbbd4acfa77eeb87b2061a,TV,modern plasma widescreen tv add first it like speakers television receiver set idiot box boob tube telly goggle
d2e7e725aa6b39f0d333084c1357713e,Bottle,mo lotion bottle with inside
d2f113f579d2c4c9b7e6746928016c6b,Vase,vase urn interior decoration
d2f3dcdc81f18303d8e827fcfa7241be,TV,televisao lg plasma television receiver set tv idiot box boob tube telly goggle
d2fc5882e1faa78c1592f292ab531da8,Lamp,black arc lamp bulb light lighting modern round
d3020443d08ade03c60d786d2f20153c,ChestOfDrawers,chest of drawers bureau dresser chestofdrawers
d309d5f8038df4121198791a5b8655c,_StanfordSceneDBModels,coffee cup beverage chocolate late drink hot coca coco mocha mug _stanfordscenedbmodels drinkingutensil
d311e10015f19bb7482d5f087974fa09,Chair,acapella side seating armchair chair caddetails furnishings furniture interior kimball office upholstered straight sidechair
d31641d76861e2d3d634ee5b943790fb,Bucket,plastic mop bucket janitorial supplies pail _stanfordscenedbmodels
d317f893fc516a2e8951f28ceed6d9d4,Table, herman miller reg eames elliptical table from smart furniture charles and ray coffee modern dining board diningtable
d3194dd3e07881828f58d8b19de93f99,Lamp, stoln iacute lampa lamp desk typ bulb lamplet desklamp
d3196bc71d782c3a39d9bff0bc23404e,Desk,modern plywood wood desk with metal piping shelving
d31a4f15c244ba1557a32ddb3da67fb,Eraser,eraser tool google sketchup tools
d31aaca67fd8ef1827d17dabad15093,SkateBoard,skate skateboard board
d3207f13fa86cdaa654af11d542df563,Rug, ikea rug hedda furniture carpet carpeting
d329bd51cde4b5e5f11c3739edd52fa3,PottedPlant,plant decoration flower potted flora life pottedplant _stanfordscenedbmodels
d32d93c76eba383c38ae9613ef6e53d5,Cabinet,server cabinet architecture dining furniture storage
d330d50a0255529d19ed6e1a590c9122,Monitor,lcd monitor samsung widescreen monitoring device
d331a7bbfb0e7301e858db1dc3499392,Purse,louis vuitton suitcase bag designer exclusive expensive francaise france frances francia french handbag luxurious maleta moda pocketbook purse
d337b40eca9f87259fd3da8ff7252b25,Speaker,large speaker audio bass loudspeaker pa system sound unit
d34b4b8fffc1c10dcec8a10ad1c084eb,FlagPole,australia flag with flagpole aussie kangaroo
d34f5e3390d1eca11082f2ea630bf69e,Guitar,guitar 
d35ad6fe1db522f8593a35122199a8ce,Bottle, wine also my th model beer beverage drink food olay soda texture the bottle _stanfordscenedbmodels winebottle _attributestrain
d35f3e4b13fcc3f31f769745506a7c94,_StanfordSceneDBModels,nes control controller famicom nintendo entertainment system red buttons us _stanfordscenedbmodels videogamecontroller
d371b719a6ecaef671e72001f9e1cdc7,Table, side table w aluminum legs furniture indoor outdoor accenttable _stanfordscenedbmodels roundtable
d378c508566d68cb48d2aef7552b65e3,Lamp,bedside lamp light bulb _pilotstudymodels _stanfordscenedbmodels _scenegallerymodels desklamp
d3792400f18ba7d4e3f7a74e12a274ef,Piano, baby piano pianoforte forte-piano
d37c053308410f08f7a0a2f21341b9c5,Tank,fortunan light tank jaz army armored combat vehicle armoured
d3872e0a64d59a96903ed64490279b2a,_StanfordSceneDBModels, guitar hero controller sketchyphysics sketchy physics base game gibson head heavy les metal microsoft morello neck nintendo octane paul play playstation punk red rock slash tom video videogame wii xbox rack stand _stanfordscenedbmodels _scenegallerymodels guitarstand
d3978e26d3e0d773b3ffb0c309689ebd,Vase,face vase illusion optical
d3a72603f65b921b391e4d6c585a697a,Table,shaker drop leaf end table creeksidewoodshop furniture endtable
d3afd0ef3bf3b87a2c4a81f1d7e1fb38,Flashlight,flashlight light torch
d3b7e793523ca1a87e591a0b02757e6d,Lamp,modern desk lamp slideswitch desklamp
d3b82280912a9f165db1171a63154512,Pizza,pizza fresh hot in box pie
d3bd250ca3cb8e29976855a35549333,Purse,burberry tote bag fashion first upload handbag london pocketbook purse
d3ca5d06ad8ab969b2644d7d4d7ea2c7,_StanfordSceneDBModels, kare big figurine winged victory stone riesenfigur dekoration design lifestyle living room trendy wohnen wohnzimmer statue _stanfordscenedbmodels
d3ed89e212b9275e1deb48513aeadf93,_StanfordSceneDBModels,real madrid shirt adidas bbva liga bwin jersey logo raul ronaldo _stanfordscenedbmodels
d3f0fbdeabf3946dfe7bebacf7a743b8,ChestOfDrawers, armoire chestofdrawers
d3f3fb825edf597c2e05b9c36bbfc424,ChestOfDrawers,chest bedroom furniture blanket hope household treasure trunks wooden of drawers bureau dresser chestofdrawers
d3f40d8130f6246da260daaa52a3acd8,WallArt,painting paint flower pot teras hanging wall wallart _stanfordscenedbmodels
d3f4e22eaa46dd33d810b14a81e12eca,Bookcase, blu d dot starter kit shelf by smart furniture adjustable shelves shelving modular piece of article bookcase
d3f5651d3132ec1fcec8a10ad1c084eb,FlagPole,china flag with flagpole peoples republic of chinese red hu
d4175a5d2373450698dd974bb058101,Bed,modern bed sheets bedding bedroom comfortable cool designer duvet funky pillow pillows seating sleek slick wood singlebed
d41b8e90f3e30437f0c6f578f0594c3,MediaPlayer, sony slv d p vcr videocassette recorder mediaplayer
d41c1b723d9ac85017ac7862c11f9,ChessBoard,wooden chess board checkers game indigo indigorenderer render cheat bromus secalinus chessboard
d43f7db89fe864691e046801e2748f1a,Chair, bindu low back guest side chair brian kane coalesse live usa work sidechair
d447f3155238d32aead2367490b92383,Table,coffee  table modern x architecture furniture cocktail coffeetable
d44cd09bdd6e08eeb6efe54d0a3fb0f,Rug,carpet rug carpeting
d45505e72c54533ec4217b88fb330b04,_StanfordSceneDBModels,glass trophy award awards blue star stars trophies plaything toy _stanfordscenedbmodels toyfigure
d4586d32eec8134cba6d6cddf62a644b,Car,bug mouth mcqueen from pixar cars car ka chow lightning
d45bf1487b41d2f630612f5c0ef21eb8,_StanfordSceneDBModels, fruit and vegetable wash spray bottle ml fl oz dirt earth friendly products sprayer squirt taste or residue _stanfordscenedbmodels
d4623c0713397098566636e42679cc7f,_StanfordSceneDBModels,oreck xl vacuum appliance appliances bag care clean cleaner fonso hitec home upright _stanfordscenedbmodels
d46a67110a6295a27d1b7935311a2ed0,_StanfordSceneDBModels,single piece of paper lined simple stationary sheet _stanfordscenedbmodels
d46e1538d254c08b26675c7a5c3b5392,WallArt,hogwarts poster gryffindor harry potter hufflepuff ravenclaw slytherin posting placard card notice bill wallart _stanfordscenedbmodels
d476d7f9875093139daa2bf0c68f794f,Washer,washer anything cloth electric fun furniture house just machine wather
d4821b67372e0cb11d0d90e99ca53e85,Computer,notebook computer laptop komputer
d4a1b5ef035650a51021cd55d164c0ed,Computer,apple mac macbook computer laptop
d4aa5f7db69c452932a77024dbc3f67a,TV, television receiver set tv idiot box boob tube telly goggle
d4aafb7908c8ae5883005e5bf6c208e0,Chair, wooden folding chair sidechair
d4dba7f3efa5e3cbe4f6d72550b42e3a,Lamp,floor lamp bulb lamps light stand stehlampe floorlamp
d4e30f4315178d7612dc13b662b5a3e9,PianoKeyboard, key keyboard board woodsound series amazing design nix organo teclado piano fingerboard clavier pianokeyboard
d4fd2dd6e3407f0f5a2aa419fded589d,Stool, bertoia bar stool barstool
d5021e45bd773870eca84aece683d4b2,ChestOfDrawers, armoire chestofdrawers
d5030e978cceae91f11c3739edd52fa3,_StanfordSceneDBModels, time magazine stack smokestack _stanfordscenedbmodels
d514864129f44931aa2c589772d7a017,Car, modefied humvee and cal hmmwv desert tan armed army forces military transport troop us car auto automobile machine motorcar
d526a340408764d8ec0f2eef0b7e551e,Lamp, floor lamp floorlamp _attributestrain
d527fbf96cb7a03b1b102ed29380b68f,Table, noguchi table roundtable
d5339b4df25af3a1ad7ef008261927ef,PianoKeyboard,synthesizer synthesiser pianokeyboard
d53620b3769bcbd664518692a46d31bd,Couch,sofa contemporary couch design lounge modern
d548aed9768f733be6ac532174226981,Butterfly,butterfly schmetterling chestnut tiger adler animal animals bird camel cat dog donkey eagle elefant elephant esel falke fisch fish fogel giraffe haustier tier haustiere tiere horse hund kamel katze lion maus mouse octopus papagei pferd sea seepferd seepferdchen sittich turtle vogel wal whale zebra
d5512a8e570831d44e7049605158d01d,Lamp, george nelson cigar lamp small bubble furnishings furniture illumination light lighting pendant ceilinglamp
d55224c88560e42b82b6ce7986fc6c56,Chair,chaise longue le corbusier couch reclinable silla sillon daybed chair
d555f1c62be56e92fd99188d937624c5,Computer,notebook acer apple computador dell divertido google hp leptop lg marmo microsoft nokia pessoas samsung sony vaio tech tecnologia trabalho windows laptop computer _attributestrain
d5642cb4a832a236cf9bbc203a5cff99,FoodItem, sandwich fooditem
d56bd1fd398aedef1756e07546a8782f,_StanfordSceneDBModels, doll dolly _stanfordscenedbmodels toyfigure
d56f9f6d63b1fd0d812e3ecbeaae3980,Desk,contemporary torsion box desk plywood popular woodworking
d57586d19f114143f7f3ed2c3c690fe,Scale,scale eta weight leaf
d578b1493e118a736d07c55cf995503e,ComputerMouse,genius mouse button click computer detailed keyboard left mousepad right scroll sketchosaurus speakers switch thingy webcam yay computermouse
d579d22b8a1c2fcdd0e326df7b92a666,Mirror,silver and gold antique mirror furniture _stanfordscenedbmodels
d5881d42567baaf5dc19a9901b7e9a4f,Purse,hand bag bolso cuero handbag pocketbook purse _attributestrain
d58c53265975851c738e43095496b061,WineRack, wine rack from popular woodworking magazine november issue winerack
d599ebc510db1b886ba1b127e65435ae,Truck,pepsi truck pepsico motortruck
d59a3ec110a0018f3920db9afc1acfe,WallArt, portrait portrayal wallart
d5a9ace79ac0250cf1dc45af5690b955,Chair,patio chair interior furniture accentchair
d5af00e80bd820728dfa28129c5b24d3,_StanfordSceneDBModels,medic med box cure emergency help kit medical pack seat _stanfordscenedbmodels
d5bf98bf95aa2148feade703f360c921,Stapler,tacker schreibtisch stapler stapling machine
d5c3542c080d61462c45f75322191dd7,Table,end table accent couch furniture home house living room sofa stone wooden _stanfordscenedbmodels endtable _attributestrain
d5dfa7ba7d587fa7cc77a85ce16f6c28,ChestOfDrawers, nightstand drawer thin architecture cabinet furniture table chest of drawers bureau dresser chestofdrawers
